text,label
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-594
Date: 14-07-2024
Customer: MSME Manufacturing
Supplier: Omkar Industrial Hardware
Estimated Schedule of Rates:
1. Nitrile Rubber O-Ring Kit 200pcs - Unit Rate: INR 520.64 (MOQ: 50 SET)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Omkar Industrial Hardware",QUOTATION
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-785535
Payment Date: 28-07-2024
Paid To: Swaraj Pneumatic Systems
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-76202
Amount Paid: INR 36174.67
Amount in Words: INR 36174.67 only
Payment towards full/part settlement of Invoice INV-2425-76202
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"CREDIT NOTE
Credit Note No: CN-2425-381
Credit Note Date: 06-03-2024
Original Tax Invoice Ref: INV-2425-15240
Original Invoice Date: 26-08-2024
Issued By: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC2722A1Z7
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Carbon Steel Seamless Pipe 2 inch NB
Quantity Returned / Adjusted: 500 MTR
Unit Rate: Rs. 653.81
Credit Amount (Taxable): Rs. 34465.51
CGST 9%: Rs. 3101.90
SGST 9%: Rs. 3101.90
Total Credit Note Amount: Rs. 40669.30
We have credited your account with the above amount.",CREDIT_NOTE
"PURCHASE ORDER
PO Number: PO-2024-7614
Date: 08-09-2024
Vendor: National Electricals & Controls
Delivery Address: Plot 102, Chakan Industrial Area, Pune 410501
Payment Terms: Net 30 Days
Line Items:
1. Carbon Steel Seamless Pipe 2 inch NB - Qty: 50 @ INR 650.74/unit = INR 32537.00
Authorized Signatory
Terms & Conditions: Goods must be delivered within 15 days.",PURCHASE_ORDER
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-460
Date: 06-01-2024
Ref Invoice: INV-2425-95926
Vendor: Bharat Precision Fasteners
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Stainless Steel Hex Bolt M10x50mm - Difference INR 847.77
IGST Adjustment: INR 152.60
Net Credit Allowed: INR 1000.37
Authorized Signatory, Accounts Department",CREDIT_NOTE
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-98404
Date of Issue: 25-01-2024
PO Ref: PO-2024-2879
Supplier Name: Swaraj Pneumatic Systems
PAN: AABCP9871M
GSTIN/UIN: 27AABC5635A1Z5
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Stainless Steel Hex Bolt M10x50mm | 500 | 42.77 | 21385.00
Total Taxable: 21385.00
IGST @ 18%: 3849.30
Gross Total: 25234.30
Subject to Pune Jurisdiction only.",INVOICE
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-88995
Date of Issue: 16-06-2024
PO Ref: PO-2024-9501
Supplier Name: Bharat Precision Fasteners
PAN: AABCP9871M
GSTIN/UIN: 27AABC3332A1Z5
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Industrial Ball Bearing 6205-2RS | 500 | 329.57 | 164785.00
Total Taxable: 164785.00
IGST @ 18%: 29661.30
Gross Total: 194446.30
Subject to Pune Jurisdiction only.",INVOICE
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-57799
Date of Issue: 19-06-2024
PO Ref: PO-2024-6915
Supplier Name: Omkar Industrial Hardware
PAN: AABCP9871M
GSTIN/UIN: 27AABC3711A1Z9
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Hydraulic Pressure Relief Valve 1/2 inch | 20 | 1765.76 | 35315.20
Total Taxable: 35315.20
IGST @ 18%: 6356.74
Gross Total: 41671.94
Subject to Pune Jurisdiction only.",INVOICE
"DEBIT NOTE
Debit Note No: DC-5429
Debit Note Date: 05-09-2024
Against Original Invoice: INV-2425-72849
Issued By: Swaraj Pneumatic Systems
GSTIN: 27AABC2950A1Z2
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 10136.10
Applicable GST (18%): Rs. 1824.50
Total Debit Value: Rs. 11960.60
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-658
Quote Date: 14-06-2024
Valid Until: 11-11-2024
To: Procurement Team, MSME Works
From: Shree Ganesh Hydraulic Spares
Dear Sir, We are pleased to quote our lowest rates:
Item: Industrial Ball Bearing 6205-2RS
Offered Unit Price: Rs. 331.70 per NOS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Shree Ganesh Hydraulic Spares",QUOTATION
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-9253
Date: 10-01-2024
Ref PO: PO-2024-6848
Vendor: Vanguard Steel & Alloys Corp
Delivered To: Central Stores, Unit II
Description: Digital Vernier Caliper 0-150mm
Quantity Sent: 200 NOS
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"PURCHASE ORDER CONTRACT
PO#: PO-2024-3455
Date: 16-02-2024
To: Swaraj Pneumatic Systems
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: Nitrile Rubber O-Ring Kit 200pcs - 500 Nos @ Rs. 466.17 each.
Subtotal: Rs. 233085.00
Applicable GST: 18%
Grand Total: Rs. 275040.30
Signature: Head of SCM",PURCHASE_ORDER
"PURCHASE ORDER
PO Number: PO-2024-9774
Date: 21-04-2024
Vendor: TechnoMech Automation Solutions
Delivery Address: Plot 102, Chakan Industrial Area, Pune 410501
Payment Terms: Net 30 Days
Line Items:
1. Nitrile Rubber O-Ring Kit 200pcs - Qty: 200 @ INR 487.21/unit = INR 97442.00
Authorized Signatory
Terms & Conditions: Goods must be delivered within 15 days.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-8978
Debit Note Date: 23-06-2024
Against Original Invoice: INV-2425-71814
Issued By: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC3507A1Z4
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Pneumatic Cylinder Double Acting 50mm Bore
Underbilled Amount: Rs. 31082.76
Applicable GST (18%): Rs. 5594.90
Total Debit Value: Rs. 36677.66
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-465980
Date of Remittance: 12-06-2024
Vendor: Sunrise Rubber & Polymer Components
Against Bill/Invoice No: INV-2425-58452
Cheque/NEFT No: 882910
Paid Amount: INR 33669.88
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 33669.88
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"DEBIT NOTE
Debit Note No: DC-8059
Debit Note Date: 04-09-2024
Against Original Invoice: INV-2425-21262
Issued By: Sunrise Rubber & Polymer Components
GSTIN: 27AABC8629A1Z4
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Carbon Steel Seamless Pipe 2 inch NB
Underbilled Amount: Rs. 6742.10
Applicable GST (18%): Rs. 1213.58
Total Debit Value: Rs. 7955.68
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-391
Quote Date: 03-05-2024
Valid Until: 25-11-2024
To: Procurement Team, MSME Works
From: Bharat Precision Fasteners
Dear Sir, We are pleased to quote our lowest rates:
Item: Stainless Steel Hex Bolt M10x50mm
Offered Unit Price: Rs. 42.60 per PCS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Bharat Precision Fasteners",QUOTATION
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-91438
Bill Date: 10-04-2024
Against PO No: PO-2024-5836
Supplier: TechnoMech Automation Solutions
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Stainless Steel Hex Bolt M10x50mm | 100 PCS | Rate: Rs. 46.33 | Taxable: Rs. 4633.00 | IGST 18%: Rs. 833.94 | Total: Rs. 5466.94
Amount in Words: INR 5466.94 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-6295
Date: 13-08-2024
Ref PO: PO-2024-8925
Vendor: Bharat Precision Fasteners
Delivered To: Central Stores, Unit II
Description: High Tensile Flange Nut M12
Quantity Sent: 20 PCS
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-925
Date: 04-02-2024
Ref Invoice: INV-2425-87307
Vendor: Premier Bearings & Power Transmission
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Hydraulic Pressure Relief Valve 1/2 inch - Difference INR 46512.70
IGST Adjustment: INR 8372.29
Net Credit Allowed: INR 54884.99
Authorized Signatory, Accounts Department",CREDIT_NOTE
"PURCHASE ORDER CONTRACT
PO#: PO-2024-5225
Date: 27-08-2024
To: Premier Bearings & Power Transmission
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: High Tensile Flange Nut M12 - 20 Nos @ Rs. 19.46 each.
Subtotal: Rs. 389.20
Applicable GST: 18%
Grand Total: Rs. 459.26
Signature: Head of SCM",PURCHASE_ORDER
"GOODS DELIVERY CHALLAN
Challan Ref: DC-6926
Date: 05-01-2024
PO Reference: PO-2024-8589
From: Premier Bearings & Power Transmission
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Industrial Ball Bearing 6205-2RS : Quantity Delivered: 50 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-532
Date: 21-04-2024
Ref Invoice: INV-2425-65611
Vendor: Sunrise Rubber & Polymer Components
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Tungsten Carbide Milling Insert TNMG160408 - Difference INR 5493.82
IGST Adjustment: INR 988.89
Net Credit Allowed: INR 6482.71
Authorized Signatory, Accounts Department",CREDIT_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-360
Date: 25-07-2024
Customer: MSME Manufacturing
Supplier: Vanguard Steel & Alloys Corp
Estimated Schedule of Rates:
1. Industrial Ball Bearing 6205-2RS - Unit Rate: INR 316.73 (MOQ: 50 NOS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Vanguard Steel & Alloys Corp",QUOTATION
"COMMERCIAL TAX INVOICE
Bill No: INV-2425-93740
Bill Date: 10-07-2024
Against PO No: PO-2024-8470
Supplier: Omkar Industrial Hardware
State: Maharashtra, Code: 27
Consignee: Global MSME Solutions
Line Items:
1. Stainless Steel Hex Bolt M10x50mm | 50 PCS | Rate: Rs. 45.96 | Taxable: Rs. 2298.00 | IGST 18%: Rs. 413.64 | Total: Rs. 2711.64
Amount in Words: INR 2711.64 only
E-Way Bill No: 541098234712
Declaration: Certified that particulars given above are true and correct.",INVOICE
"PURCHASE ORDER CONTRACT
PO#: PO-2024-1807
Date: 08-05-2024
To: Vanguard Steel & Alloys Corp
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: Industrial Ball Bearing 6205-2RS - 50 Nos @ Rs. 345.78 each.
Subtotal: Rs. 17289.00
Applicable GST: 18%
Grand Total: Rs. 20401.02
Signature: Head of SCM",PURCHASE_ORDER
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-587
Date: 16-03-2024
Customer: MSME Manufacturing
Supplier: Premier Bearings & Power Transmission
Estimated Schedule of Rates:
1. High Tensile Flange Nut M12 - Unit Rate: INR 16.87 (MOQ: 50 PCS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Premier Bearings & Power Transmission",QUOTATION
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-8666
Date of Dispatch: 18-07-2024
Against PO No: PO-2024-7600
Consignor: TechnoMech Automation Solutions
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Digital Vernier Caliper 0-150mm - Dispatched Qty: 10 NOS (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"DEBIT NOTE
Debit Note No: DC-6397
Debit Note Date: 07-02-2024
Against Original Invoice: INV-2425-53733
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC1023A1Z7
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Industrial Ball Bearing 6205-2RS
Underbilled Amount: Rs. 31162.69
Applicable GST (18%): Rs. 5609.28
Total Debit Value: Rs. 36771.97
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-773
Date: 26-06-2024
Ref Invoice: INV-2425-44519
Vendor: Bharat Precision Fasteners
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Nitrile Rubber O-Ring Kit 200pcs - Difference INR 4699.91
IGST Adjustment: INR 845.98
Net Credit Allowed: INR 5545.89
Authorized Signatory, Accounts Department",CREDIT_NOTE
"MEETING MINUTES - PRODUCT DESIGN REVIEW
Date: 12-09-2024
Attendees: Engineering Team, Quality Team
Agenda: Review tolerances for new hydraulic valve housing prototype.
Action Items: Update CAD model with revised bore dimensions.",UNKNOWN
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-466715
Date: 06-07-2024
Beneficiary Name: Premier Bearings & Power Transmission
Beneficiary A/c: 0029018150416
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-87933
PO Number Ref: PO-2024-4204
Net Remitted: Rs. 210.87
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"STANDARD PURCHASE ORDER
PO No: PO-2024-5475
Buyer: MSME Manufacturing Works
Supplier: Premier Bearings & Power Transmission
GSTIN: 27AABC1978A1Z5
Item Details:
Item Code: ITM-885, Description: Hydraulic Pressure Relief Valve 1/2 inch, Quantity: 20, Rate: 1888.13, Taxable Value: 37762.60
Total Order Value: INR 37762.60
Special Instructions: Deliver with inspection certificate and warranty.",PURCHASE_ORDER
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-372
Date: 24-03-2024
Ref Invoice: INV-2425-24404
Vendor: Kirloskar Engineering Supplies
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Stainless Steel Hex Bolt M10x50mm - Difference INR 305.52
IGST Adjustment: INR 54.99
Net Credit Allowed: INR 360.51
Authorized Signatory, Accounts Department",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-975493
Date of Remittance: 15-06-2024
Vendor: Kirloskar Engineering Supplies
Against Bill/Invoice No: INV-2425-21624
Cheque/NEFT No: 882910
Paid Amount: INR 20335.53
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 20335.53
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"PURCHASE ORDER CONTRACT
PO#: PO-2024-9331
Date: 03-04-2024
To: TechnoMech Automation Solutions
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: Industrial Ball Bearing 6205-2RS - 10 Nos @ Rs. 313.01 each.
Subtotal: Rs. 3130.10
Applicable GST: 18%
Grand Total: Rs. 3693.52
Signature: Head of SCM",PURCHASE_ORDER
"CREDIT NOTE
Credit Note No: CN-2425-844
Credit Note Date: 19-01-2024
Original Tax Invoice Ref: INV-2425-89572
Original Invoice Date: 19-08-2024
Issued By: Sunrise Rubber & Polymer Components
GSTIN: 27AABC3584A1Z4
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: High Tensile Flange Nut M12
Quantity Returned / Adjusted: 50 PCS
Unit Rate: Rs. 17.74
Credit Amount (Taxable): Rs. 66.30
CGST 9%: Rs. 5.97
SGST 9%: Rs. 5.97
Total Credit Note Amount: Rs. 78.23
We have credited your account with the above amount.",CREDIT_NOTE
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-5930
Vendor Name: Bharat Precision Fasteners
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 10-04-2024
Scope of Supply:
- Stainless Steel Hex Bolt M10x50mm (Qty: 20, Unit Price: 44.11, Amount: 882.20)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-754346
Date of Remittance: 13-01-2024
Vendor: Kirloskar Engineering Supplies
Against Bill/Invoice No: INV-2425-14210
Cheque/NEFT No: 882910
Paid Amount: INR 3718.42
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 3718.42
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-904
Date: 17-06-2024
Customer: MSME Manufacturing
Supplier: TechnoMech Automation Solutions
Estimated Schedule of Rates:
1. Digital Vernier Caliper 0-150mm - Unit Rate: INR 1315.98 (MOQ: 50 NOS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: TechnoMech Automation Solutions",QUOTATION
"CREDIT NOTE
Credit Note No: CN-2425-220
Credit Note Date: 09-07-2024
Original Tax Invoice Ref: INV-2425-55296
Original Invoice Date: 23-08-2024
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC4670A1Z1
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Industrial Ball Bearing 6205-2RS
Quantity Returned / Adjusted: 20 NOS
Unit Rate: Rs. 342.90
Credit Amount (Taxable): Rs. 679.04
CGST 9%: Rs. 61.11
SGST 9%: Rs. 61.11
Total Credit Note Amount: Rs. 801.27
We have credited your account with the above amount.",CREDIT_NOTE
"DEBIT NOTE
Debit Note No: DC-7060
Debit Note Date: 06-05-2024
Against Original Invoice: INV-2425-34660
Issued By: Omkar Industrial Hardware
GSTIN: 27AABC8660A1Z3
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Carbon Steel Seamless Pipe 2 inch NB
Underbilled Amount: Rs. 4778.30
Applicable GST (18%): Rs. 860.09
Total Debit Value: Rs. 5638.39
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-240223
Date: 10-01-2024
Beneficiary Name: Vanguard Steel & Alloys Corp
Beneficiary A/c: 0029018365644
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-12702
PO Number Ref: PO-2024-3862
Net Remitted: Rs. 10629.44
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-683
Date: 02-09-2024
Customer: MSME Manufacturing
Supplier: Sunrise Rubber & Polymer Components
Estimated Schedule of Rates:
1. Pneumatic Cylinder Double Acting 50mm Bore - Unit Rate: INR 2600.43 (MOQ: 50 NOS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Sunrise Rubber & Polymer Components",QUOTATION
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-5425
Vendor Name: National Electricals & Controls
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 13-03-2024
Scope of Supply:
- Tungsten Carbide Milling Insert TNMG160408 (Qty: 500, Unit Price: 1471.25, Amount: 735625.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"CREDIT NOTE
Credit Note No: CN-2425-718
Credit Note Date: 22-02-2024
Original Tax Invoice Ref: INV-2425-26721
Original Invoice Date: 15-08-2024
Issued By: Mahindra Tooling & Forging Ltd
GSTIN: 27AABC8980A1Z9
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: High Tensile Flange Nut M12
Quantity Returned / Adjusted: 50 PCS
Unit Rate: Rs. 19.06
Credit Amount (Taxable): Rs. 133.14
CGST 9%: Rs. 11.98
SGST 9%: Rs. 11.98
Total Credit Note Amount: Rs. 157.11
We have credited your account with the above amount.",CREDIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-387
Credit Note Date: 01-01-2024
Original Tax Invoice Ref: INV-2425-64644
Original Invoice Date: 02-08-2024
Issued By: Premier Bearings & Power Transmission
GSTIN: 27AABC7572A1Z2
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Nitrile Rubber O-Ring Kit 200pcs
Quantity Returned / Adjusted: 20 SET
Unit Rate: Rs. 438.22
Credit Amount (Taxable): Rs. 1306.40
CGST 9%: Rs. 117.58
SGST 9%: Rs. 117.58
Total Credit Note Amount: Rs. 1541.55
We have credited your account with the above amount.",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-970586
Date of Remittance: 22-03-2024
Vendor: Apex Industrial Tools Pvt Ltd
Against Bill/Invoice No: INV-2425-65207
Cheque/NEFT No: 882910
Paid Amount: INR 6012.93
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 6012.93
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"DEBIT NOTE
Debit Note No: DC-7192
Debit Note Date: 14-07-2024
Against Original Invoice: INV-2425-70169
Issued By: Swaraj Pneumatic Systems
GSTIN: 27AABC6041A1Z3
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 88328.91
Applicable GST (18%): Rs. 15899.20
Total Debit Value: Rs. 104228.11
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"SAFETY MANUAL & PROTOCOL
Section 4: General Workshop Safety Guidelines.
1. Personal Protective Equipment (PPE) including safety helmets, steel-toe shoes and goggles must be worn.
2. Machine emergency stop buttons must be inspected daily.
3. In case of fire, evacuate through Gate 2.",UNKNOWN
"CREDIT NOTE
Credit Note No: CN-2425-923
Credit Note Date: 24-06-2024
Original Tax Invoice Ref: INV-2425-49679
Original Invoice Date: 28-08-2024
Issued By: National Electricals & Controls
GSTIN: 27AABC2362A1Z1
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Viton Seal Gasket 100mm OD
Quantity Returned / Adjusted: 200 PCS
Unit Rate: Rs. 99.89
Credit Amount (Taxable): Rs. 3203.88
CGST 9%: Rs. 288.35
SGST 9%: Rs. 288.35
Total Credit Note Amount: Rs. 3780.58
We have credited your account with the above amount.",CREDIT_NOTE
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-350179
Date: 20-02-2024
Beneficiary Name: Sunrise Rubber & Polymer Components
Beneficiary A/c: 0029014185849
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-98853
PO Number Ref: PO-2024-9546
Net Remitted: Rs. 69419.40
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-126186
Payment Date: 21-03-2024
Paid To: Premier Bearings & Power Transmission
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-42237
Amount Paid: INR 59278.48
Amount in Words: INR 59278.48 only
Payment towards full/part settlement of Invoice INV-2425-42237
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-57964
Date of Issue: 15-07-2024
PO Ref: PO-2024-7960
Supplier Name: Bharat Precision Fasteners
PAN: AABCP9871M
GSTIN/UIN: 27AABC2854A1Z8
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | High Tensile Flange Nut M12 | 100 | 17.26 | 1726.00
Total Taxable: 1726.00
IGST @ 18%: 310.68
Gross Total: 2036.68
Subject to Pune Jurisdiction only.",INVOICE
"STANDARD PURCHASE ORDER
PO No: PO-2024-3548
Buyer: MSME Manufacturing Works
Supplier: Bharat Precision Fasteners
GSTIN: 27AABC9847A1Z2
Item Details:
Item Code: ITM-743, Description: Viton Seal Gasket 100mm OD, Quantity: 10, Rate: 90.69, Taxable Value: 906.90
Total Order Value: INR 906.90
Special Instructions: Deliver with inspection certificate and warranty.",PURCHASE_ORDER
